Date of analysis,Country,Total country population,Level 1,Area,Current from,Current to,Population analyzed current,Phase 3+ number current,Phase 3+ percentage current,Phase 1 number current,Phase 1 percentage current,Phase 2 number current,Phase 2 percentage current,Phase 3 number current,Phase 3 percentage current,Phase 4 number current,Phase 4 percentage current,Phase 5 number current,Phase 5 percentage current,First projection from,First projection to,Population analyzed first projection,Phase 3+ number first projection,Phase 3+ percentage first projection,Phase 1 number first projection,Phase 1 percentage first projection,Phase 2 number first projection,Phase 2 percentage first projection,Phase 3 number first projection,Phase 3 percentage first projection,Phase 4 number first projection,Phase 4 percentage first projection,Phase 5 number first projection,Phase 5 percentage first projection,Second projection from,Second projection to,Population analyzed second projection,Phase 3+ number second projection,Phase 3+ percentage second projection,Phase 1 number second projection,Phase 1 percentage second projection,Phase 2 number second projection,Phase 2 percentage second projection,Phase 3 number second projection,Phase 3 percentage second projection,Phase 4 number second projection,Phase 4 percentage second projection,Phase 5 number second projection,Phase 5 percentage second projection
Mar 2021,NGA,212102550,Benue,Oturkpo,2021-03-01,2021-05-31,405467,20273,0.05,328428,0.81,56765,0.14,20273,0.05,0,0,0,0,2021-06-01,2021-08-31,405467,32437,0.08,271663,0.67,101367,0.25,32437,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Benue,Tarka,2021-03-01,2021-05-31,120661,3620,0.03,102562,0.85,14479,0.12,3620,0.03,0,0,0,0,2021-06-01,2021-08-31,120661,6033,0.05,97735,0.81,16893,0.14,6033,0.05,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Benue,Ukum,2021-03-01,2021-05-31,330240,9907,0.03,274099,0.83,46234,0.14,9907,0.03,0,0,0,0,2021-06-01,2021-08-31,330240,13210,0.04,267494,0.81,49536,0.15,13210,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Benue,Ushongo,2021-03-01,2021-05-31,292118,8764,0.03,242458,0.83,40897,0.14,8764,0.03,0,0,0,0,2021-06-01,2021-08-31,292118,11685,0.04,236616,0.81,43818,0.15,11685,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Benue,Vandeikya,2021-03-01,2021-05-31,357002,10710,0.03,296312,0.83,49980,0.14,10710,0.03,0,0,0,0,2021-06-01,2021-08-31,357002,14280,0.04,289172,0.81,53550,0.15,14280,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Agaie,2021-03-01,2021-05-31,210992,10550,0.05,175123,0.83,25319,0.12,10550,0.05,0,0,0,0,2021-06-01,2021-08-31,210992,12660,0.06,170904,0.81,27429,0.13,12660,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Agwara,2021-03-01,2021-05-31,91509,13726,0.15,45755,0.5,32028,0.35,13726,0.15,0,0,0,0,2021-06-01,2021-08-31,91509,15557,0.17,34773,0.38,41179,0.45,15557,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Bida,2021-03-01,2021-05-31,296376,14819,0.05,245992,0.83,35565,0.12,14819,0.05,0,0,0,0,2021-06-01,2021-08-31,296376,17783,0.06,240065,0.81,38529,0.13,17783,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Borgu,2021-03-01,2021-05-31,276059,41409,0.15,138030,0.5,96621,0.35,41409,0.15,0,0,0,0,2021-06-01,2021-08-31,276059,46930,0.17,104902,0.38,124227,0.45,46930,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Bosso,2021-03-01,2021-05-31,236617,54422,0.23,99379,0.42,82816,0.35,54422,0.23,0,0,0,0,2021-06-01,2021-08-31,236617,59154,0.25,78084,0.33,99379,0.42,59154,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Chanchaga,2021-03-01,2021-05-31,327616,75352,0.23,137599,0.42,114666,0.35,75352,0.23,0,0,0,0,2021-06-01,2021-08-31,327616,81904,0.25,108113,0.33,137599,0.42,81904,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Edati,2021-03-01,2021-05-31,255267,12763,0.05,211872,0.83,30632,0.12,12763,0.05,0,0,0,0,2021-06-01,2021-08-31,255267,15316,0.06,206766,0.81,33185,0.13,15316,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Gbako,2021-03-01,2021-05-31,202604,10130,0.05,168161,0.83,24312,0.12,10130,0.05,0,0,0,0,2021-06-01,2021-08-31,202604,12156,0.06,164109,0.81,26339,0.13,12156,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Gurara,2021-03-01,2021-05-31,146699,33741,0.23,61614,0.42,51345,0.35,33741,0.23,0,0,0,0,2021-06-01,2021-08-31,146699,36675,0.25,48411,0.33,61614,0.42,36675,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Katcha,2021-03-01,2021-05-31,193048,9652,0.05,160230,0.83,23166,0.12,9652,0.05,0,0,0,0,2021-06-01,2021-08-31,193048,11583,0.06,156369,0.81,25096,0.13,11583,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Kontagora,2021-03-01,2021-05-31,248509,37276,0.15,124255,0.5,86978,0.35,37276,0.15,0,0,0,0,2021-06-01,2021-08-31,248509,42247,0.17,94433,0.38,111829,0.45,42247,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Lapai,2021-03-01,2021-05-31,183763,9188,0.05,152523,0.83,22052,0.12,9188,0.05,0,0,0,0,2021-06-01,2021-08-31,183763,11026,0.06,148848,0.81,23889,0.13,11026,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Lavun,2021-03-01,2021-05-31,335192,16760,0.05,278209,0.83,40223,0.12,16760,0.05,0,0,0,0,2021-06-01,2021-08-31,335192,20112,0.06,271506,0.81,43575,0.13,20112,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Magama,2021-03-01,2021-05-31,289854,43478,0.15,144927,0.5,101449,0.35,43478,0.15,0,0,0,0,2021-06-01,2021-08-31,289854,49275,0.17,110145,0.38,130434,0.45,49275,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Mariga,2021-03-01,2021-05-31,318812,47822,0.15,159406,0.5,111584,0.35,47822,0.15,0,0,0,0,2021-06-01,2021-08-31,318812,54198,0.17,121149,0.38,143465,0.45,54198,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Mashegu,2021-03-01,2021-05-31,343722,51558,0.15,171861,0.5,120303,0.35,51558,0.15,0,0,0,0,2021-06-01,2021-08-31,343722,58433,0.17,130614,0.38,154675,0.45,58433,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Mokwa,2021-03-01,2021-05-31,384697,19235,0.05,319299,0.83,46164,0.12,19235,0.05,0,0,0,0,2021-06-01,2021-08-31,384697,23082,0.06,311605,0.81,50011,0.13,23082,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Muya,2021-03-01,2021-05-31,165253,38008,0.23,69406,0.42,57839,0.35,38008,0.23,0,0,0,0,2021-06-01,2021-08-31,165253,41313,0.25,54533,0.33,69406,0.42,41313,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Pailoro,2021-03-01,2021-05-31,252680,58116,0.23,106126,0.42,88438,0.35,58116,0.23,0,0,0,0,2021-06-01,2021-08-31,252680,63170,0.25,83384,0.33,106126,0.42,63170,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Rafi,2021-03-01,2021-05-31,293782,67570,0.23,123388,0.42,102824,0.35,67570,0.23,0,0,0,0,2021-06-01,2021-08-31,293782,73446,0.25,96948,0.33,123388,0.42,73446,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Rijau,2021-03-01,2021-05-31,281570,42236,0.15,140785,0.5,98550,0.35,42236,0.15,0,0,0,0,2021-06-01,2021-08-31,281570,47867,0.17,106997,0.38,126707,0.45,47867,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Shiroro,2021-03-01,2021-05-31,376416,86576,0.23,158095,0.42,131746,0.35,86576,0.23,0,0,0,0,2021-06-01,2021-08-31,376416,94104,0.25,124217,0.33,158095,0.42,94104,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Suleja,2021-03-01,2021-05-31,343527,79011,0.23,144281,0.42,120234,0.35,79011,0.23,0,0,0,0,2021-06-01,2021-08-31,343527,85882,0.25,113364,0.33,144281,0.42,85882,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Tafa,2021-03-01,2021-05-31,132862,30558,0.23,55802,0.42,46502,0.35,30558,0.23,0,0,0,0,2021-06-01,2021-08-31,132862,33216,0.25,43844,0.33,55802,0.42,33216,0.25,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Niger,Wushishi,2021-03-01,2021-05-31,130582,19587,0.15,65291,0.5,45704,0.35,19587,0.15,0,0,0,0,2021-06-01,2021-08-31,130582,22199,0.17,49621,0.38,58762,0.45,22199,0.17,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Akko,2021-03-01,2021-05-31,508820,15265,0.03,437585,0.86,55970,0.11,15265,0.03,0,0,0,0,2021-06-01,2021-08-31,508820,20353,0.04,427409,0.84,61058,0.12,20353,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Balanga,2021-03-01,2021-05-31,320107,6402,0.02,268890,0.84,44815,0.14,6402,0.02,0,0,0,0,2021-06-01,2021-08-31,320107,9603,0.03,259287,0.81,51217,0.16,9603,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Billiri,2021-03-01,2021-05-31,304437,6089,0.02,255727,0.84,42621,0.14,6089,0.02,0,0,0,0,2021-06-01,2021-08-31,304437,9133,0.03,246594,0.81,48710,0.16,9133,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Dukku,2021-03-01,2021-05-31,312036,9361,0.03,252749,0.81,49926,0.16,9361,0.03,0,0,0,0,2021-06-01,2021-08-31,312036,15602,0.05,240268,0.77,56166,0.18,15602,0.05,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Funakaye,2021-03-01,2021-05-31,355556,10667,0.03,288000,0.81,56889,0.16,10667,0.03,0,0,0,0,2021-06-01,2021-08-31,355556,17778,0.05,273778,0.77,64000,0.18,17778,0.05,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Gombe,2021-03-01,2021-05-31,403618,12109,0.03,326931,0.81,64579,0.16,12109,0.03,0,0,0,0,2021-06-01,2021-08-31,403618,20181,0.05,310786,0.77,72651,0.18,20181,0.05,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Kaltungo,2021-03-01,2021-05-31,225612,4512,0.02,189514,0.84,31586,0.14,4512,0.02,0,0,0,0,2021-06-01,2021-08-31,225612,6768,0.03,182746,0.81,36098,0.16,6768,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Kwami,2021-03-01,2021-05-31,294126,8824,0.03,238242,0.81,47060,0.16,8824,0.03,0,0,0,0,2021-06-01,2021-08-31,294126,14706,0.05,226477,0.77,52943,0.18,14706,0.05,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Nafada,2021-03-01,2021-05-31,208112,6243,0.03,168571,0.81,33298,0.16,6243,0.03,0,0,0,0,2021-06-01,2021-08-31,208112,10406,0.05,160246,0.77,37460,0.18,10406,0.05,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Shomgom,2021-03-01,2021-05-31,228195,4564,0.02,191684,0.84,31947,0.14,4564,0.02,0,0,0,0,2021-06-01,2021-08-31,228195,6846,0.03,184838,0.81,36511,0.16,6846,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Gombe,Yamaltu/deba,2021-03-01,2021-05-31,384413,11532,0.03,330595,0.86,42285,0.11,11532,0.03,0,0,0,0,2021-06-01,2021-08-31,384413,15377,0.04,322907,0.84,46130,0.12,15377,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Alkaleri,2021-03-01,2021-05-31,526069,10521,0.02,441898,0.84,73650,0.14,10521,0.02,0,0,0,0,2021-06-01,2021-08-31,526069,15782,0.03,426115,0.81,84171,0.16,15782,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Bauchi,2021-03-01,2021-05-31,788583,15772,0.02,670296,0.85,102516,0.13,15772,0.02,0,0,0,0,2021-06-01,2021-08-31,788583,23657,0.03,638752,0.81,126173,0.16,23657,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Bogoro,2021-03-01,2021-05-31,134486,2690,0.02,114313,0.85,17483,0.13,2690,0.02,0,0,0,0,2021-06-01,2021-08-31,134486,5379,0.04,110278,0.82,18828,0.14,5379,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Damban,2021-03-01,2021-05-31,241013,24101,0.1,156658,0.65,60253,0.25,24101,0.1,0,0,0,0,2021-06-01,2021-08-31,241013,36152,0.15,108456,0.45,96405,0.4,36152,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Darazo,2021-03-01,2021-05-31,401784,12054,0.03,337499,0.84,52232,0.13,12054,0.03,0,0,0,0,2021-06-01,2021-08-31,401784,16071,0.04,285267,0.71,100446,0.25,16071,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Dass,2021-03-01,2021-05-31,143633,2873,0.02,120652,0.84,20109,0.14,2873,0.02,0,0,0,0,2021-06-01,2021-08-31,143633,4309,0.03,116343,0.81,22981,0.16,4309,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Gamawa,2021-03-01,2021-05-31,457343,9147,0.02,384168,0.84,64028,0.14,9147,0.02,0,0,0,0,2021-06-01,2021-08-31,457343,36587,0.08,274406,0.6,146350,0.32,36587,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Ganjuwa,2021-03-01,2021-05-31,447889,8958,0.02,376227,0.84,62705,0.14,8958,0.02,0,0,0,0,2021-06-01,2021-08-31,447889,35831,0.08,273213,0.61,138846,0.31,35831,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Giade,2021-03-01,2021-05-31,250669,5013,0.02,210562,0.84,35094,0.14,5013,0.02,0,0,0,0,2021-06-01,2021-08-31,250669,17547,0.07,150402,0.6,82721,0.33,17547,0.07,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Itas/gadau,2021-03-01,2021-05-31,367289,3673,0.01,308523,0.84,55093,0.15,3673,0.01,0,0,0,0,2021-06-01,2021-08-31,367289,7346,0.02,279140,0.76,80804,0.22,7346,0.02,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Jama'are,2021-03-01,2021-05-31,188252,24473,0.13,107303,0.57,56475,0.3,24473,0.13,0,0,0,0,2021-06-01,2021-08-31,188252,33885,0.18,69653,0.37,84713,0.45,33885,0.18,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Katagum,2021-03-01,2021-05-31,472645,9453,0.02,397022,0.84,66170,0.14,9453,0.02,0,0,0,0,2021-06-01,2021-08-31,472645,18906,0.04,345031,0.73,108708,0.23,18906,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Kirfi,2021-03-01,2021-05-31,235737,4715,0.02,200376,0.85,30646,0.13,4715,0.02,0,0,0,0,2021-06-01,2021-08-31,235737,9429,0.04,190947,0.81,35360,0.15,9429,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Misau,2021-03-01,2021-05-31,420772,16831,0.04,345033,0.82,58908,0.14,16831,0.04,0,0,0,0,2021-06-01,2021-08-31,420772,42077,0.1,231425,0.55,147270,0.35,42077,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Ningi,2021-03-01,2021-05-31,618321,12366,0.02,519390,0.84,86565,0.14,12366,0.02,0,0,0,0,2021-06-01,2021-08-31,618321,18550,0.03,445191,0.72,154580,0.25,18550,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Shira,2021-03-01,2021-05-31,373705,37371,0.1,242909,0.65,93426,0.25,37371,0.1,0,0,0,0,2021-06-01,2021-08-31,373705,56056,0.15,186853,0.5,130797,0.35,56056,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Tafawa-balewa,2021-03-01,2021-05-31,351307,7026,0.02,298611,0.85,45670,0.13,7026,0.02,0,0,0,0,2021-06-01,2021-08-31,351307,10539,0.03,288072,0.82,52696,0.15,10539,0.03,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Toro,2021-03-01,2021-05-31,559573,16787,0.03,481233,0.86,61553,0.11,16787,0.03,0,0,0,0,2021-06-01,2021-08-31,559573,22383,0.04,458850,0.82,78340,0.14,22383,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Warji,2021-03-01,2021-05-31,183201,7328,0.04,153888,0.84,21984,0.12,7328,0.04,0,0,0,0,2021-06-01,2021-08-31,183201,14656,0.08,117248,0.64,51296,0.28,14656,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Bauchi,Zaki,2021-03-01,2021-05-31,305745,24460,0.08,198734,0.65,82551,0.27,24460,0.08,0,0,0,0,2021-06-01,2021-08-31,305745,48919,0.16,128413,0.42,128413,0.42,48919,0.16,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Auyo,2021-03-01,2021-05-31,204656,6140,0.03,173958,0.85,24559,0.12,6140,0.03,0,0,0,0,2021-06-01,2021-08-31,204656,8186,0.04,167818,0.82,28652,0.14,8186,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Babura,2021-03-01,2021-05-31,329501,19770,0.06,270191,0.82,39540,0.12,19770,0.06,0,0,0,0,2021-06-01,2021-08-31,329501,26360,0.08,240536,0.73,62605,0.19,26360,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Biriniwa,2021-03-01,2021-05-31,219737,6592,0.03,186777,0.85,26368,0.12,6592,0.03,0,0,0,0,2021-06-01,2021-08-31,219737,8789,0.04,180185,0.82,30763,0.14,8789,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Birni kudu,2021-03-01,2021-05-31,486014,19441,0.04,398531,0.82,68042,0.14,19441,0.04,0,0,0,0,2021-06-01,2021-08-31,486014,29161,0.06,359650,0.74,97203,0.2,29161,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Buji,2021-03-01,2021-05-31,150526,6021,0.04,123431,0.82,21074,0.14,6021,0.04,0,0,0,0,2021-06-01,2021-08-31,150526,9032,0.06,111389,0.74,30105,0.2,9032,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Dutse,2021-03-01,2021-05-31,388577,15543,0.04,318633,0.82,54401,0.14,15543,0.04,0,0,0,0,2021-06-01,2021-08-31,388577,23315,0.06,287547,0.74,77715,0.2,23315,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Gagarawa,2021-03-01,2021-05-31,127114,7627,0.06,104233,0.82,15254,0.12,7627,0.06,0,0,0,0,2021-06-01,2021-08-31,127114,10169,0.08,92793,0.73,24152,0.19,10169,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Garki,2021-03-01,2021-05-31,232496,13950,0.06,190647,0.82,27900,0.12,13950,0.06,0,0,0,0,2021-06-01,2021-08-31,232496,18600,0.08,169722,0.73,44174,0.19,18600,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Gumel,2021-03-01,2021-05-31,164586,9875,0.06,134960,0.82,19750,0.12,9875,0.06,0,0,0,0,2021-06-01,2021-08-31,164586,13167,0.08,120148,0.73,31271,0.19,13167,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Guri,2021-03-01,2021-05-31,175405,5262,0.03,149094,0.85,21049,0.12,5262,0.03,0,0,0,0,2021-06-01,2021-08-31,175405,7016,0.04,143832,0.82,24557,0.14,7016,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Gwaram,2021-03-01,2021-05-31,419883,16795,0.04,344304,0.82,58784,0.14,16795,0.04,0,0,0,0,2021-06-01,2021-08-31,419883,25193,0.06,310713,0.74,83977,0.2,25193,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Gwiwa,2021-03-01,2021-05-31,199182,11951,0.06,163329,0.82,23902,0.12,11951,0.06,0,0,0,0,2021-06-01,2021-08-31,199182,15935,0.08,145403,0.73,37845,0.19,15935,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Hadejia,2021-03-01,2021-05-31,161360,4841,0.03,137156,0.85,19363,0.12,4841,0.03,0,0,0,0,2021-06-01,2021-08-31,161360,6454,0.04,132315,0.82,22590,0.14,6454,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Jahun,2021-03-01,2021-05-31,355692,14228,0.04,291668,0.82,49797,0.14,14228,0.04,0,0,0,0,2021-06-01,2021-08-31,355692,21342,0.06,263212,0.74,71138,0.2,21342,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Kafin hausa,2021-03-01,2021-05-31,413564,12407,0.03,351529,0.85,49628,0.12,12407,0.03,0,0,0,0,2021-06-01,2021-08-31,413564,16543,0.04,339122,0.82,57899,0.14,16543,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Kaugama,2021-03-01,2021-05-31,199570,5987,0.03,169635,0.85,23948,0.12,5987,0.03,0,0,0,0,2021-06-01,2021-08-31,199570,7983,0.04,163647,0.82,27940,0.14,7983,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Kazaure,2021-03-01,2021-05-31,249362,14962,0.06,204476,0.82,29923,0.12,14962,0.06,0,0,0,0,2021-06-01,2021-08-31,249362,19949,0.08,182034,0.73,47379,0.19,19949,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Kiri kasamma,2021-03-01,2021-05-31,297980,8939,0.03,253283,0.85,35758,0.12,8939,0.03,0,0,0,0,2021-06-01,2021-08-31,297980,11919,0.04,244344,0.82,41717,0.14,11919,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Kiyawa,2021-03-01,2021-05-31,267606,10704,0.04,219437,0.82,37465,0.14,10704,0.04,0,0,0,0,2021-06-01,2021-08-31,267606,16056,0.06,198028,0.74,53521,0.2,16056,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Maigatari,2021-03-01,2021-05-31,273957,16437,0.06,224645,0.82,32875,0.12,16437,0.06,0,0,0,0,2021-06-01,2021-08-31,273957,21917,0.08,199989,0.73,52052,0.19,21917,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Malam-maduri,2021-03-01,2021-05-31,254978,7649,0.03,216731,0.85,30597,0.12,7649,0.03,0,0,0,0,2021-06-01,2021-08-31,254978,10199,0.04,209082,0.82,35697,0.14,10199,0.04,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Miga,2021-03-01,2021-05-31,197860,7914,0.04,162245,0.82,27700,0.14,7914,0.04,0,0,0,0,2021-06-01,2021-08-31,197860,11872,0.06,146417,0.74,39572,0.2,11872,0.06,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Ringim,2021-03-01,2021-05-31,147987,8879,0.06,121349,0.82,17758,0.12,8879,0.06,0,0,0,0,2021-06-01,2021-08-31,147987,11839,0.08,108030,0.73,28117,0.19,11839,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Roni,2021-03-01,2021-05-31,297708,17862,0.06,244121,0.82,35725,0.12,17862,0.06,0,0,0,0,2021-06-01,2021-08-31,297708,23817,0.08,217327,0.73,56565,0.19,23817,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Sule-tankarkar,2021-03-01,2021-05-31,119781,7187,0.06,98221,0.82,14374,0.12,7187,0.06,0,0,0,0,2021-06-01,2021-08-31,119781,9583,0.08,87440,0.73,22758,0.19,9583,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Taura,2021-03-01,2021-05-31,208594,12516,0.06,171047,0.82,25031,0.12,12516,0.06,0,0,0,0,2021-06-01,2021-08-31,208594,16688,0.08,152273,0.73,39633,0.19,16688,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Jigawa,Yankwashi,2021-03-01,2021-05-31,204026,12242,0.06,167301,0.82,24483,0.12,12242,0.06,0,0,0,0,2021-06-01,2021-08-31,204026,16322,0.08,148939,0.73,38765,0.19,16322,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Yobe,Bade,2021-03-01,2021-05-31,388836,50548,0.13,221636,0.57,116651,0.3,46660,0.12,3888,0.01,0,0,2021-06-01,2021-08-31,388836,66102,0.17,167199,0.43,155534,0.4,58325,0.15,7777,0.02,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Yobe,Bursari,2021-03-01,2021-05-31,175273,31549,0.18,91142,0.52,52582,0.3,28044,0.16,3505,0.02,0,0,2021-06-01,2021-08-31,175273,70109,0.4,26291,0.15,78873,0.45,52582,0.3,17527,0.1,0,0,,,,,,,,,,,,,,,
Mar 2021,NGA,212102550,Yobe,Damaturu,2021-03-01,2021-05-31,141367,18378,0.13,73511,0.52,49478,0.35,18378,0.13,0,0,0,0,2021-06-01,2021-08-31,141367,36756,0.26,40996,0.29,63615,0.45,35342,0.25,1414,0.01,0,0,,,,,,,,,,,,,,,
